Item de configuração,total_incidentes,dias_com_incidente,media_diaria,max_diario,std_diario,indice_ruido,total_manuais_p2p3,correlacao_risco
IC00063,11,10,1.1,2,0.31622776601683794,2.0,2.0,0.16666666666666666
IC03107,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC03109,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC02016,2,1,2.0,2,0.0,2.0,0.0,0.0
IC03110,5,4,1.25,2,0.5,2.0,0.0,0.0
IC03111,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC02026,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC03483,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC02029,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC02032,4,3,1.3333333333333333,2,0.5773502691896257,2.0,1.0,0.2
IC02034,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC03113,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC02307,11,10,1.1,2,0.31622776601683794,2.0,0.0,0.0
IC02044,5,4,1.25,2,0.5,2.0,0.0,0.0
IC00061,7,6,1.1666666666666667,2,0.408248290463863,2.0,1.0,0.125
IC03417,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC02048,2,1,2.0,2,0.0,2.0,0.0,0.0
IC03415,4,3,1.3333333333333333,2,0.5773502691896258,2.0,1.0,0.2
IC01993,5,4,1.25,2,0.5,2.0,0.0,0.0
IC06413,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01885,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC03551,2,1,2.0,2,0.0,2.0,1.0,0.3333333333333333
IC01887,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01891,5,4,1.25,2,0.5,2.0,4.0,0.6666666666666666
IC03637,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00118,8,7,1.1428571428571428,2,0.3779644730092272,2.0,6.0,0.6666666666666666
IC03630,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC03628,5,4,1.25,2,0.5,2.0,0.0,0.0
IC01909,2,1,2.0,2,0.0,2.0,5.0,1.6666666666666667
IC03624,5,4,1.25,2,0.5,2.0,0.0,0.0
IC03614,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC03610,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02351,3,2,1.5,2,0.7071067811865476,2.0,1.0,0.25
IC01938,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC03573,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC01960,4,3,1.3333333333333333,2,0.5773502691896258,2.0,1.0,0.2
IC06248,2,1,2.0,2,0.0,2.0,0.0,0.0
IC03559,3,2,1.5,2,0.7071067811865476,2.0,4.0,1.0
IC03556,2,1,2.0,2,0.0,2.0,0.0,0.0
IC04452,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01466,3,2,1.5,2,0.7071067811865476,2.0,1.0,0.25
IC03193,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC01164,8,7,1.1428571428571428,2,0.3779644730092272,2.0,1.0,0.1111111111111111
IC04863,7,6,1.1666666666666667,2,0.408248290463863,2.0,0.0,0.0
IC02510,2,1,2.0,2,0.0,2.0,1.0,0.3333333333333333
IC00425,10,9,1.1111111111111112,2,0.3333333333333333,2.0,3.0,0.2727272727272727
IC02625,2,1,2.0,2,0.0,2.0,1.0,0.3333333333333333
IC05721,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC04877,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC02610,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC02609,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC01138,11,10,1.1,2,0.31622776601683794,2.0,0.0,0.0
IC04897,2,1,2.0,2,0.0,2.0,0.0,0.0
IC05601,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02600,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01134,16,15,1.0666666666666667,2,0.2581988897471611,2.0,0.0,0.0
IC06040,2,1,2.0,2,0.0,2.0,1.0,0.3333333333333333
IC00435,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC02718,6,5,1.2,2,0.4472135954999579,2.0,1.0,0.14285714285714285
IC05576,2,1,2.0,2,0.0,2.0,2.0,0.6666666666666666
IC02719,5,4,1.25,2,0.5,2.0,0.0,0.0
IC02720,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC04927,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00796,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC02572,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC04938,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02799,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02790,2,1,2.0,2,0.0,2.0,2.0,0.6666666666666666
IC05960,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC02569,3,2,1.5,2,0.7071067811865476,2.0,2.0,0.5
IC00423,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00768,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC01225,7,6,1.1666666666666667,2,0.408248290463863,2.0,0.0,0.0
IC00543,5,4,1.25,2,0.5,2.0,0.0,0.0
IC05768,2,1,2.0,2,0.0,2.0,1.0,0.3333333333333333
IC00555,5,4,1.25,2,0.5,2.0,0.0,0.0
IC05758,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00552,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC05915,2,1,2.0,2,0.0,2.0,0.0,0.0
IC04753,2,1,2.0,2,0.0,2.0,0.0,0.0
IC05757,2,1,2.0,2,0.0,2.0,2.0,0.6666666666666666
IC04754,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01210,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01209,13,12,1.0833333333333333,2,0.2886751345948129,2.0,0.0,0.0
IC05756,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01207,2,1,2.0,2,0.0,2.0,1.0,0.3333333333333333
IC00413,5,4,1.25,2,0.5,2.0,1.0,0.16666666666666666
IC01202,2,1,2.0,2,0.0,2.0,4.0,1.3333333333333333
IC01201,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC05755,2,1,2.0,2,0.0,2.0,1.0,0.3333333333333333
IC00733,5,4,1.25,2,0.5,2.0,340.0,56.666666666666664
IC05926,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00742,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00744,2,1,2.0,2,0.0,2.0,5.0,1.6666666666666667
IC05752,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC05746,7,6,1.1666666666666667,2,0.408248290463863,2.0,0.0,0.0
IC00418,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00756,6,5,1.2,2,0.4472135954999579,2.0,29.0,4.142857142857143
IC00547,27,26,1.0384615384615385,2,0.19611613513818402,2.0,0.0,0.0
IC00545,5,4,1.25,2,0.5,2.0,0.0,0.0
IC00763,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC02568,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC01076,4,3,1.3333333333333333,2,0.5773502691896257,2.0,11.0,2.2
IC02520,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02731,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00978,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC02741,10,9,1.1111111111111112,2,0.3333333333333333,2.0,25.0,2.272727272727273
IC05141,3,2,1.5,2,0.7071067811865476,2.0,3.0,0.75
IC00973,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00972,6,5,1.2,2,0.4472135954999579,2.0,0.0,0.0
IC02651,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02530,2,1,2.0,2,0.0,2.0,0.0,0.0
IC05156,2,1,2.0,2,0.0,2.0,0.0,0.0
IC05197,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00954,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00953,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00952,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00835,4,3,1.3333333333333333,2,0.5773502691896257,2.0,54.0,10.8
IC00845,10,9,1.1111111111111112,2,0.3333333333333333,2.0,0.0,0.0
IC02756,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC00948,7,6,1.1666666666666667,2,0.408248290463863,2.0,4.0,0.5
IC05227,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02757,6,5,1.2,2,0.4472135954999579,2.0,0.0,0.0
IC02758,5,4,1.25,2,0.5,2.0,0.0,0.0
IC02759,5,4,1.25,2,0.5,2.0,0.0,0.0
IC00861,11,10,1.1,2,0.31622776601683794,2.0,0.0,0.0
IC02537,2,1,2.0,2,0.0,2.0,0.0,0.0
IC05254,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC05293,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00867,5,4,1.25,2,0.5,2.0,0.0,0.0
IC00909,5,4,1.25,2,0.5,2.0,2.0,0.3333333333333333
IC00499,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC00979,5,4,1.25,2,0.5,2.0,1.0,0.16666666666666666
IC00981,7,6,1.1666666666666667,2,0.408248290463863,2.0,3.0,0.375
IC02555,10,9,1.1111111111111112,2,0.3333333333333333,2.0,0.0,0.0
IC01019,9,8,1.125,2,0.3535533905932738,2.0,0.0,0.0
IC00443,7,6,1.1666666666666667,2,0.408248290463863,2.0,1.0,0.125
IC01069,4,3,1.3333333333333333,2,0.5773502691896257,2.0,5.0,1.0
IC05979,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00447,6,5,1.2,2,0.4472135954999579,2.0,0.0,0.0
IC02523,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02782,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC01048,7,6,1.1666666666666667,2,0.408248290463863,2.0,0.0,0.0
IC00809,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC05084,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC05109,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC02738,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC01023,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC01015,7,6,1.1666666666666667,2,0.408248290463863,2.0,0.0,0.0
IC05126,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02776,3,2,1.5,2,0.7071067811865476,2.0,5.0,1.25
IC05111,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC05112,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC05114,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00460,8,7,1.1428571428571428,2,0.3779644730092272,2.0,0.0,0.0
IC01004,8,7,1.1428571428571428,2,0.3779644730092272,2.0,1.0,0.1111111111111111
IC05119,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC05120,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00998,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00991,10,9,1.1111111111111112,2,0.33333333333333337,2.0,5.0,0.45454545454545453
IC05441,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00987,7,6,1.1666666666666667,2,0.408248290463863,2.0,0.0,0.0
IC05770,2,1,2.0,2,0.0,2.0,2.0,0.6666666666666666
IC00896,11,10,1.1,2,0.31622776601683794,2.0,0.0,0.0
IC05780,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01473,3,2,1.5,2,0.7071067811865476,2.0,3.0,0.75
IC00686,6,5,1.2,2,0.4472135954999579,2.0,1.0,0.14285714285714285
IC01334,6,5,1.2,2,0.4472135954999579,2.0,0.0,0.0
IC00582,5,4,1.25,2,0.5,2.0,0.0,0.0
IC05824,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01331,6,5,1.2,2,0.4472135954999579,2.0,0.0,0.0
IC01330,6,5,1.2,2,0.4472135954999579,2.0,0.0,0.0
IC01327,8,7,1.1428571428571428,2,0.3779644730092272,2.0,0.0,0.0
IC04689,2,1,2.0,2,0.0,2.0,0.0,0.0
IC04692,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02640,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02701,2,1,2.0,2,0.0,2.0,0.0,0.0
IC05818,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00689,16,15,1.0666666666666667,2,0.2581988897471611,2.0,0.0,0.0
IC04546,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00613,21,20,1.05,2,0.22360679774997896,2.0,0.0,0.0
IC00693,8,7,1.1428571428571428,2,0.37796447300922725,2.0,10.0,1.1111111111111112
IC02456,8,7,1.1428571428571428,2,0.3779644730092272,2.0,0.0,0.0
IC00393,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC04514,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01336,5,4,1.25,2,0.5,2.0,0.0,0.0
IC00567,5,4,1.25,2,0.5,2.0,0.0,0.0
IC00587,5,4,1.25,2,0.5,2.0,4.0,0.6666666666666666
IC02929,2,1,2.0,2,0.0,2.0,0.0,0.0
IC02457,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC06067,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00641,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00576,6,5,1.2,2,0.4472135954999579,2.0,0.0,0.0
IC00359,7,6,1.1666666666666667,2,0.408248290463863,2.0,0.0,0.0
IC00358,14,13,1.0769230769230769,2,0.2773500981126145,2.0,2.0,0.13333333333333333
IC00580,8,7,1.1428571428571428,2,0.3779644730092272,2.0,0.0,0.0
IC00654,10,9,1.1111111111111112,2,0.3333333333333333,2.0,2.0,0.18181818181818182
IC00656,4,3,1.3333333333333333,2,0.5773502691896257,2.0,0.0,0.0
IC00371,21,20,1.05,2,0.22360679774997894,2.0,0.0,0.0
IC00664,8,7,1.1428571428571428,2,0.37796447300922725,2.0,0.0,0.0
IC04598,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00628,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC05869,2,1,2.0,2,0.0,2.0,0.0,0.0
IC04572,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC04570,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01341,2,1,2.0,2,0.0,2.0,0.0,0.0
IC04565,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00590,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC04717,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC04635,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC00595,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC00594,6,5,1.2,2,0.4472135954999579,2.0,0.0,0.0
IC04494,3,2,1.5,2,0.7071067811865476,2.0,1.0,0.25
IC01262,4,3,1.3333333333333333,2,0.5773502691896257,2.0,2.0,0.4
IC02632,2,1,2.0,2,0.0,2.0,15.0,5.0
IC04722,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00593,3,2,1.5,2,0.7071067811865476,2.0,1.0,0.25
IC01259,11,10,1.1,2,0.31622776601683794,2.0,0.0,0.0
IC04724,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC01487,2,1,2.0,2,0.0,2.0,1.0,0.3333333333333333
IC00350,32,31,1.032258064516129,2,0.1796053020267749,2.0,0.0,0.0
IC02634,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00406,17,16,1.0625,2,0.25,2.0,7.0,0.3888888888888889
IC01498,3,2,1.5,2,0.7071067811865476,2.0,1.0,0.25
IC00409,19,18,1.0555555555555556,2,0.23570226039551584,2.0,0.0,0.0
IC02477,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC00591,5,4,1.25,2,0.5,2.0,0.0,0.0
IC00399,10,9,1.1111111111111112,2,0.3333333333333333,2.0,3.0,0.2727272727272727
IC00397,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC05802,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01278,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00695,2,1,2.0,2,0.0,2.0,0.0,0.0
IC01270,6,5,1.2,2,0.4472135954999579,2.0,0.0,0.0
IC00600,3,2,1.5,2,0.7071067811865476,2.0,0.0,0.0
IC04512,2,1,2.0,2,0.0,2.0,0.0,0.0
IC04732,2,1,2.0,2,0.0,2.0,0.0,0.0
IC05784,2,1,2.0,2,0.0,2.0,0.0,0.0
IC00597,4,3,1.3333333333333333,2,0.5773502691896258,2.0,0.0,0.0
IC00018,112,112,1.0,1,0.0,0.9911504424778761,0.0,0.0
IC00330,46,46,1.0,1,0.0,0.9787234042553191,0.0,0.0
IC02723,30,30,1.0,1,0.0,0.967741935483871,0.0,0.0
IC01656,27,27,1.0,1,0.0,0.9642857142857143,0.0,0.0
IC00102,23,23,1.0,1,0.0,0.9583333333333334,0.0,0.0
IC00416,21,21,1.0,1,0.0,0.9545454545454546,0.0,0.0
IC00561,18,18,1.0,1,0.0,0.9473684210526315,0.0,0.0
IC01905,18,18,1.0,1,0.0,0.9473684210526315,0.0,0.0
IC00501,18,18,1.0,1,0.0,0.9473684210526315,0.0,0.0
IC00546,18,18,1.0,1,0.0,0.9473684210526315,0.0,0.0
IC00509,17,17,1.0,1,0.0,0.9444444444444444,0.0,0.0
IC00415,17,17,1.0,1,0.0,0.9444444444444444,0.0,0.0
IC00601,17,17,1.0,1,0.0,0.9444444444444444,0.0,0.0
IC01788,17,17,1.0,1,0.0,0.9444444444444444,0.0,0.0
IC00493,17,17,1.0,1,0.0,0.9444444444444444,0.0,0.0
IC00420,17,17,1.0,1,0.0,0.9444444444444444,0.0,0.0
IC00609,16,16,1.0,1,0.0,0.9411764705882353,8.0,0.47058823529411764
IC00719,15,15,1.0,1,0.0,0.9375,3.0,0.1875
IC00672,15,15,1.0,1,0.0,0.9375,9.0,0.5625
IC01083,15,15,1.0,1,0.0,0.9375,0.0,0.0
IC00828,14,14,1.0,1,0.0,0.9333333333333333,1.0,0.06666666666666667
IC00197,14,14,1.0,1,0.0,0.9333333333333333,0.0,0.0
IC00891,14,14,1.0,1,0.0,0.9333333333333333,0.0,0.0
IC01525,14,14,1.0,1,0.0,0.9333333333333333,0.0,0.0
IC01009,13,13,1.0,1,0.0,0.9285714285714286,0.0,0.0
IC00414,13,13,1.0,1,0.0,0.9285714285714286,0.0,0.0
IC00417,13,13,1.0,1,0.0,0.9285714285714286,0.0,0.0
IC00818,13,13,1.0,1,0.0,0.9285714285714286,0.0,0.0
IC00586,13,13,1.0,1,0.0,0.9285714285714286,0.0,0.0
IC00448,12,12,1.0,1,0.0,0.9230769230769231,0.0,0.0
IC00757,12,12,1.0,1,0.0,0.9230769230769231,0.0,0.0
IC00391,12,12,1.0,1,0.0,0.9230769230769231,0.0,0.0
IC01773,11,11,1.0,1,0.0,0.9166666666666666,0.0,0.0
IC00301,11,11,1.0,1,0.0,0.9166666666666666,0.0,0.0
IC00624,11,11,1.0,1,0.0,0.9166666666666666,3.0,0.25
IC02896,11,11,1.0,1,0.0,0.9166666666666666,0.0,0.0
IC00205,11,11,1.0,1,0.0,0.9166666666666666,0.0,0.0
IC00497,10,10,1.0,1,0.0,0.9090909090909091,0.0,0.0
IC01450,10,10,1.0,1,0.0,0.9090909090909091,1.0,0.09090909090909091
IC01129,9,9,1.0,1,0.0,0.9,0.0,0.0
IC01789,9,9,1.0,1,0.0,0.9,2.0,0.2
IC00315,9,9,1.0,1,0.0,0.9,0.0,0.0
IC00634,9,9,1.0,1,0.0,0.9,0.0,0.0
IC00902,9,9,1.0,1,0.0,0.9,0.0,0.0
IC00616,9,9,1.0,1,0.0,0.9,0.0,0.0
IC00832,8,8,1.0,1,0.0,0.8888888888888888,0.0,0.0
IC01011,8,8,1.0,1,0.0,0.8888888888888888,3.0,0.3333333333333333
IC00617,8,8,1.0,1,0.0,0.8888888888888888,1.0,0.1111111111111111
IC01872,8,8,1.0,1,0.0,0.8888888888888888,0.0,0.0
IC01229,8,8,1.0,1,0.0,0.8888888888888888,1.0,0.1111111111111111
